,acc_phone_X,acc_phone_Y,acc_phone_Z,lin_acc_phone_X,lin_acc_phone_Y,lin_acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,location_phone_Latitude,location_phone_Longitude,location_phone_Height,location_phone_Velocity,location_phone_Direction,location_phone_Horizontal Accuracy,location_phone_Vertical Accuracy,mag_phone_X,mag_phone_Y,mag_phone_Z,proximity_phone_Distance,acc_phone_X_outlier,acc_phone_Y_outlier,acc_phone_Z_outlier,lin_acc_phone_X_outlier,lin_acc_phone_Y_outlier,lin_acc_phone_Z_outlier,gyr_phone_X_outlier,gyr_phone_Y_outlier,gyr_phone_Z_outlier,mag_phone_X_outlier,mag_phone_Y_outlier,mag_phone_Z_outlier
2025-06-06 17:02:36.208080128,0.5340875163583334,-0.0559250041874999,-9.8518380325,0.5537058338583333,-0.3445744154249999,0.0056385006825,0.1092666660699999,0.1838489584666666,0.0414677094525,,,,,,,,-12.87980827692308,-5.687019458076923,33.66779004538461,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:36.458080128,0.6486807947307691,-0.1646884691307692,-10.200312173846154,0.33456961409,-0.2316924628958461,-0.5324038456538461,0.0773384611153846,0.0921144221830769,0.0014490374884615,,,,,,,,-15.903125522500003,-6.550000230333333,41.3140640275,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:36.708080128,0.9393115869307692,-0.4497115674984616,-10.038000547538465,0.3391518377784615,-0.29531031103,0.0031679394307692,0.1067951926361538,0.0828701911076923,-0.3094384595692308,,,,,,,,-21.700962211538464,-10.650000387846156,38.17355845461538,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:36.958080128,1.310000052,-0.7296375359333332,-10.000912985249998,0.4686305026166666,-0.3833263320841666,-0.5067019954449999,0.1185708337808333,0.0763927083433333,-0.3759593740083333,52.32535,4.802676667,0.2230043141,7.060959339,170.5,5.199999809,34.59999847,-19.209375856666664,-10.9390630705,33.525001367499996,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:37.208080128,1.6845346872307694,-0.9290192906384618,-9.620308215769231,0.5578212256692308,-0.3813180774461538,0.0350368461979692,0.2160548063384615,0.1599865366715384,-0.6250009628615385,,,,,,,,-17.20817389615385,-11.547115837769232,34.17980927692309,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:37.458080128,1.7701616379230765,-0.9590884997384616,-9.83978124746154,0.3009465371230769,-0.1289616929307692,-0.1180699232723076,0.0833461540753076,0.0497538458838461,-0.3340192282496153,,,,,,,,-17.07500044416667,-10.314062872583332,33.614064057499995,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:37.708080128,2.005765474692308,-1.0880769674076924,-9.854688937846154,0.2870056904230769,-0.1360934612816154,-0.2617894594287692,0.0860538456892307,0.0497961532892307,-0.2567336502076923,,,,,,,,-17.294712360769232,-11.674039031769231,33.470193716153844,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:37.958080128,2.051575124333333,-1.0328250327583337,-9.818487961916668,0.197123834875,-0.0487206662994833,-0.2824072465225,-0.0032770832769416,0.0575781241833333,0.0471281246291666,52.32529333,4.802666667,0.2229196316,6.388217449,174.1199951,5.300000191,34.09999847,-17.57656303916667,-11.420312959166669,33.128126461666675,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:38.208080128,2.027319330461538,-0.9817615793230772,-9.730673569923075,0.0798128465084615,0.0219734610582307,-0.2121646110350769,-0.0254903846186923,0.0292663458523076,0.0528105778123076,,,,,,,,-17.02788521538462,-11.127404211615383,30.00432821461539,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:38.458080128,2.0299154702307693,-1.0630731307,-9.835558230692309,0.0231816151076923,-0.0553490763784615,-0.3071914561692307,-0.0133586537387692,-0.0246759614756153,0.0618115376986153,,,,,,,,-15.051563101666668,-8.698437968333332,28.767188546666663,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:38.708080128,2.095675091,-1.03781254585,-9.797825415499998,0.11546266606,-0.0348933325963333,-0.1741985830875,0.0536020834305,0.0173364583160833,-0.1886843728433333,,,,,,,,-14.785096826923072,-8.779327502307693,32.170674985384615,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:38.958080128,2.0059962731538468,-1.0465269638461538,-9.66370421223077,0.0183442306638461,-0.0144477695569923,-0.0669695391076923,8.461498959999966e-05,0.0002009616815384,-0.0082817301558461,52.32521167,4.802683333,0.1228153149,5.861142159,171.6900024,5.099999905,34.59999847,-17.167188245000002,-10.454687912166667,33.12343899500001,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:39.208080128,2.006607816846154,-1.1344615861384617,-9.852219728307697,0.0040863074971,-0.099374154476923,-0.3055516920645384,-0.0710240378984615,0.0153788460703076,0.4285451907307692,,,,,,,,-19.04567380846154,-9.66778876176923,31.34855871846154,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:39.458080128,2.1054000755833333,-1.0652625659583337,-9.54216305425,0.1129895829158333,-0.0244683333869166,-0.0839325897224999,0.0345812502792916,0.0180583328471666,-0.1323666678133333,,,,,,,,-15.009375490833332,-7.860937793916667,30.226563931666664,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:39.708080128,1.9899231379230768,-1.0189154375846152,-9.778535036,0.0131015384961538,0.0546734619653846,-0.1997946899083076,0.1570355757538461,-0.0894807688466923,-0.8242807685923075,,,,,,,,-11.440385083384614,-11.848558204,32.415867439230766,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:39.958080128,2.021227038769231,-1.1011731349153846,-9.996612109076922,0.013612537721223,-0.0624363846484615,-0.4668199913076923,0.020519231949,-0.0235124998367692,-0.0552221172315384,52.325165,4.802628333,0.222718905,5.190973759,185.0,5.099999905,34.5,-15.276562928333334,-9.429687897,33.590626398333335,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:40.208080128,1.992461626461539,-1.0951615892923074,-9.548850573076924,0.0312359235584615,-0.0666048470161538,-0.0335258437507692,-0.2159384615230769,0.1123269240407692,1.1081653833307692,,,,,,,,-20.858654754615387,-8.075481121307691,34.619713123846154,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:40.458080128,1.9706876080833335,-1.142350052875,-9.699425458833334,0.0285477514453333,-0.0641880002749999,-0.0913009976768333,-0.0365635418555833,0.02291666619,0.2457010350877499,,,,,,,,-20.0671882625,-8.040625373500001,33.55937671583333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:40.708080128,2.041603931846154,-1.1587731287692309,-9.857758155230773,0.0912797686345384,-0.0465540010368538,-0.33609723243,0.016351923058923,-0.0057538456574615,-0.0651326912984615,,,,,,,,-18.84663537769231,-8.718750329692309,31.225962713076925,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:40.958080128,2.1195923915384616,-1.2116885276923075,-9.644169734076922,0.1490671531615384,-0.0936290779299999,-0.1813953103330769,0.0605105764176538,0.0187317303446153,-0.200601919985923,52.32509833,4.802526667,0.1225680067,5.90592289,199.0200043,5.0,33.5,-17.7343757925,-9.7250004205,31.23125139833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:41.208080128,2.137912611166667,-1.356912583,-9.750912824083333,0.0948339179258333,-0.162127833815,-0.17980899336,0.0838406258308333,-0.0221718745700833,-0.1965906238580833,,,,,,,,-16.042789090769233,-8.697115751384615,30.00144357,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:41.458080128,2.1559962492307694,-1.3089116078461538,-9.685085149615384,0.0755139993545999,-0.0761326906760769,-0.1886376136876923,0.1099048059099999,-0.0431432689242307,-0.4228653804692307,,,,,,,,-14.657813229166663,-9.271875420416666,30.935938675000006,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:41.708080128,2.0874001246923077,-1.2337154333846152,-9.759773473923078,0.0053719225492307,0.0405818461155384,-0.2572550050130769,0.0573269217966153,-0.0720288461200769,-0.3670086519489229,,,,,,,,-13.75528892923077,-10.168269669461536,33.23942448461539,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:41.958080128,2.050662597,-1.234100048716667,-9.92257547325,-0.0061495831966666,0.0075997514666666,-0.3854696691404166,-0.0171989585495833,-0.0158927079370833,-0.0096020837932499,52.325015,4.802431667,0.3223976849,6.795362949,204.4499969,4.800000191,34.0,-14.478125570833337,-9.575000325166668,33.45625162,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:42.208080128,1.9501616220769231,-1.1779269713076923,-9.678219721923078,-0.0495063065606153,0.0027582298322307,-0.18290792634,-0.0380874998643076,-0.0051932692020769,0.1415509618907692,,,,,,,,-15.04182742,-9.892788922846156,33.20625129076923,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:42.458080128,1.968842387076923,-1.2383885291538463,-9.894519733153848,0.0167378455090769,-0.0459203072922307,-0.3511084607607693,-0.0362259610203076,-0.0003913463318461,0.1853500000053845,,,,,,,,-16.526563086666666,-10.528125364666666,32.664064249166664,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:42.708080128,1.9153250853333337,-1.3631875614166666,-9.773862997916668,0.0267473330408333,-0.1733404149683333,-0.3128721683166666,-0.0152510416989999,0.0138645831418333,0.2106156243683333,,,,,,,,-16.329808234615385,-9.675000483153845,32.04519403769231,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:42.958080128,1.818473164846154,-1.5027693050769233,-9.680631197538462,-0.0569498474165923,-0.2225568460661538,-0.1371392318369231,0.0891740379507692,-0.0424557692511769,-0.0824576902205384,52.32492667,4.802326667,0.3222146952,7.857234955,214.2700043,4.800000191,34.59999847,-15.584375538333331,-10.404687920083331,31.503126304166667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:43.208080128,1.942627008153846,-1.349307766230769,-9.832315959,0.1184895375070769,0.0272206920304384,-0.3063723093915385,0.0080807694331538,0.0017240384882307,-0.1209894230975384,,,,,,,,-15.064904503846154,-8.702884966923078,31.231732150000006,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:43.458080128,1.8027577767692309,-1.5729808623076924,-9.839238973461535,-0.0210226929954615,-0.1402812324645,-0.3245250015307691,-0.0973499994792307,0.0605634619976923,0.4942172972153846,,,,,,,,-17.67187579333334,-8.634375293583334,30.14375130166667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:43.708080128,1.682762573083333,-1.7224375904166669,-9.668500423083334,-0.12602291745,-0.2688324156533334,-0.09944316318725,0.0742156257233333,-0.034936458299,0.1526250010325,,,,,,,,-14.202404314615384,-4.03125012823077,31.758174896153847,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:43.958080128,1.710461607307692,-1.590150081230769,-9.710158201230769,0.0254720758946153,-0.0178080771343461,-0.155791386376923,0.0117298080225615,-0.0054048073407692,-0.0511923072784615,52.32485,4.802198333,0.5220346622,8.523284912,216.9199982,4.5,34.40000153,-19.318750776666665,-6.985937764,40.43125152666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:44.208080128,1.6422923893846155,-1.638380830153846,-10.218012076230767,-0.0149491535384615,-0.0024927682652307,-0.6890863050938463,-0.0777721147130769,0.0014278848582307,0.2345961532984615,,,,,,,,-22.150962242307692,-10.965865867461538,35.33077064,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:44.458080128,1.3633000751666666,-1.7632751068333332,-9.53798794675,-0.2132365815316666,-0.189572332585,-0.0116518332308333,0.06003020800825,-0.0845052078358333,-0.031327083395,,,,,,,,-20.82968807,-10.929687975166663,32.4265634225,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:44.708080128,1.5098423865384616,-1.5227654438461538,-9.909000396461538,-0.0022699242392307,0.08066815368,-0.2519122330792308,-0.0057221153902307,-0.0133269228957692,-0.0268336538106307,,,,,,,,-18.56538537692308,-10.267788812923076,30.41971265384615,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:44.958080128,1.650369305,-1.4961462203846154,-9.992377355230769,0.2334455344041538,0.0706991539007692,-0.5955015442546153,-0.0786817303084615,0.0484951920815384,0.04786057654,52.32476333,4.802075,0.5218435483,9.062714577,219.6000061,4.199999809,34.90000153,-17.30625073,-7.492187857333334,31.057813644166668,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:45.208080128,1.7105000913333337,-1.6031750739166668,-9.59933781575,0.1793233323791666,-0.1157607482766666,0.0065502499333333,0.0427854165506666,0.0260333332701666,-0.0649802087962916,,,,,,,,-17.274520065384618,-9.36057736246154,31.78846315153846,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:45.458080128,1.780073166,-1.7641500876153846,-9.618854449307692,0.1424160006515384,-0.1898878459766922,-0.0701427689023077,0.1287211529392307,-0.0189432693806153,-0.4190682651453847,,,,,,,,-15.7640631975,-8.796875158583335,31.092188675,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:45.708080128,1.822153944230769,-1.8483693140769228,-9.890469697384615,0.089864076766923,-0.1831839225015384,-0.3548520818369231,0.0711721154615384,-0.023491346098,-0.2190586521923077,,,,,,,,-15.954808527692308,-10.174038995999998,32.053847239999996,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:45.958080128,1.7556116215384612,-1.98885008,-9.622292738615384,0.0567203069675384,-0.2247513135693846,-0.2338296953615384,0.0290019234199615,0.0231740383363076,0.128266347726923,52.32469333,4.801981667,0.6216927725,9.17749691,220.1199951,4.199999809,36.90000153,-17.654688279166667,-9.742187817583334,31.65781370666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:46.208080128,1.8626375695,-2.0163250862499997,-9.74857552775,-0.0037691701891666,-0.1342585838974166,-0.1690590102691667,0.0079749984841666,0.00959062525975,0.1561197942733333,,,,,,,,-18.56538537692308,-8.625000293153844,31.09759756,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:46.458080128,1.9785577793846156,-2.2039154676153845,-9.654161966076924,0.1996410749962307,-0.229491613946923,-0.2392413813316923,0.0081442301506923,0.0824999989815384,0.1915374996058461,,,,,,,,-18.595313229166667,-8.540625412833334,30.18593835833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:46.708080128,2.2731578075384613,-2.3299270226923077,-9.394085077307691,0.3501483101684615,-0.2182426926263846,0.0973919962846153,0.0893432687161538,0.0627634605553846,-0.0812307679633615,,,,,,,,-18.597116176153847,-7.677404183384615,30.089424279230773,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:46.958080128,2.8927376470833335,-2.569312632166667,-9.332012812666669,0.7047414183666666,-0.3568151649108333,-0.1590834987728333,0.1894749993083333,0.0907958336091666,-0.5174010433166666,52.32462833,4.801891667,0.6215508681,8.988079071,219.7799988,4.300000191,37.70000076,-17.309375839999998,-7.950000405249999,30.484376270833337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:47.208080128,3.104769394923077,-2.600688567461539,-9.049142690846155,0.6007585353615383,-0.2048063859953846,0.0852938473630769,0.1711557696553846,0.1007980773053846,-0.3387576873303846,,,,,,,,-17.852885170769234,-7.678846505846154,29.51105895307693,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:47.458080128,3.185919376538462,-2.856092434692308,-9.004142760923077,0.2189283078615384,-0.26805276882,0.098047311278923,0.1487961525946153,0.0132211542780384,-0.1943086537492307,,,,,,,,-18.948438485,-10.162500459749998,32.246876398333335,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:47.708080128,3.6641751726666656,-2.798687617083333,-8.561587929666667,0.5362424176591666,-0.0941679147133333,0.2142842497133334,0.08364583242,0.1102979156775,-0.0963989589391666,,,,,,,,-17.897596723846156,-11.186539024846152,23.633655106923076,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:47.958080128,3.617942461692308,-2.589853983615385,-8.955450351307693,0.2269572320453846,0.1416363836430769,-0.1732890797984615,-0.2484201903615384,0.2007605731553846,0.4231932701923077,52.32456167,4.801768333,0.6213876364,9.669571877,222.7700043,4.199999809,50.79999924,-21.340625760833333,-5.906250238416668,27.976563611666663,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:48.208080128,3.788319440923077,-2.6419962736153844,-9.226696600846154,0.2133626137153846,0.0280355420356923,-0.477279613713077,-0.1557028803702307,0.1074509617830769,0.3078836489123077,,,,,,,,-21.871154491538466,-7.505769546076921,27.181731735384616,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:48.458080128,3.783637702416667,-2.638587593833333,-8.776175498916666,0.2141715000443667,-0.103806082175,-0.1220265005983333,0.1622958332975,-0.0733104163441666,-0.4169458318583333,,,,,,,,-20.932813166666666,-7.650000373416667,29.33281358083333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:48.708080128,3.8838232665384615,-2.824523247307692,-8.99937732407692,0.2262659239146154,-0.2330776169223077,-0.254723615376923,0.0522182686983461,0.0091384616676153,-0.054672116912923,,,,,,,,-21.06201978692308,-7.72211573653846,28.864905137692308,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:48.958080128,3.57806557876923,-2.977788613384615,-8.660850378153848,-0.1255648488592308,-0.2863977706207692,-0.0223586937607692,0.0712355752084615,-0.034745192262923,0.0195884621138461,52.32448167,4.801661667,0.6212153308,10.32532787,219.4799957,4.199999809,47.79999924,-21.050000825,-8.179687778166667,28.010938645,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:49.208080128,3.692088622307693,-3.0843001328461543,-8.73984270823077,0.0234106932307692,-0.2341510756646154,-0.0645459231956153,0.1081067315061538,-0.0233644228400769,-0.0394730751376923,,,,,,,,-21.506250820000005,-8.12451949469231,29.53557821384615,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:49.458080128,3.8626752098333337,-3.194250166416667,-8.848912954416669,0.2648398345291666,-0.1833630802409166,-0.2900462460908333,0.0039760416054166,0.0464062493641666,0.01232916597275,,,,,,,,-21.948438325833333,-9.020312984083334,29.373438517499995,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:49.708080128,3.8553001697692313,-3.080319367846154,-8.834527382538461,0.2091693121461538,-0.046122613224923,-0.1833245364430769,0.0224759619183076,0.018012499867,-0.0261778841514615,,,,,,,,-21.64182750846154,-9.305769626307692,28.53317407384615,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:49.958080128,4.225465536076923,-3.133927088461538,-8.822469821384615,0.4679625430446154,-0.0020821564461538,-0.2768142269507692,0.0810826925115384,-0.0505048083073077,-0.2329355741846154,52.32440167,4.801538333,0.6210335257,10.78137207,215.1100006,4.199999809,47.70000076,-20.5515631025,-10.74687552325,28.551563579166665,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:50.208080128,4.093837658500001,-3.0957501131666674,-8.869663000000001,0.2276295050975,-0.1624359156995833,-0.4133080026758333,0.128940624345,0.0390156246641666,-0.2529770793999999,,,,,,,,-20.11298165,-10.944231361692308,30.30144309846154,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:50.458080128,3.7012501863846152,-3.045784766846154,-8.702077132000001,-0.2528025387538461,-0.0985780773158461,-0.2516255374539231,0.0042201922142307,-0.1374048066238461,-0.017695192326923,,,,,,,,-20.221875985,-11.204688070416667,31.57343880416667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:50.708080128,3.666692477,-2.9634693585384615,-9.004084953923078,-0.0865495379653846,0.040131078676923,-0.3889961575615384,-0.0720288470105384,-0.0585432683044615,0.0979423073015384,,,,,,,,-20.548558453846155,-10.55336570623077,31.541828302307696,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:50.958080128,3.5765751400833334,-2.6382626095833333,-9.125812927833334,0.0304185009208333,0.2652783369775,-0.4258069209666666,-0.1617343742358333,0.0201093744638666,0.1922708327591666,52.324315,4.801376667,0.8208205786,10.95792103,212.8399963,4.099999905,47.70000076,-21.59843874,-11.410938101833333,31.115626017499995,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:51.208080128,3.2277578389230763,-2.367161668307692,-9.185769741307691,-0.1702361510976923,0.3135605374184615,-0.4332578421176923,-0.1854980731253846,-0.0383942303065384,0.1815951922176923,,,,,,,,-21.47163508307693,-11.708654255615384,31.208655137692308,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:51.458080128,2.827765501538462,-2.120469341,-9.442846591615384,-0.4143719214615384,0.270477767176923,-0.5469840008615384,-0.1927855765461538,-0.0845942308146154,0.1983913481192307,,,,,,,,-20.818750856666664,-11.315625506999998,30.589063485,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:51.708080128,2.5736770630000003,-1.9299116226153843,-9.63362363653846,-0.3372835333461538,0.2253286173607692,-0.4988398431692307,-0.1406624993453846,-0.0974557694930769,0.1481932692476154,,,,,,,,-20.32355866,-11.988462006153846,30.74567428,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:51.958080128,2.3990001082499997,-1.747987598083333,-9.613925377666668,-0.2028234138341666,0.1721965819658333,-0.4123335046166667,-0.1197166672591666,-0.06928854093825,0.1415906246313333,52.32421333,4.80125,0.9206066904,11.51073265,211.1300049,4.0,48.70000076,-20.445313294166667,-11.237500427583331,31.476563771666665,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:52.208080128,2.193773168692308,-1.537753912,-9.716850427692307,-0.1583866906355384,0.2330576148492307,-0.3218398403738461,-0.1487432683923077,-0.0166269232723846,0.2592615353384616,,,,,,,,-20.538462124615386,-10.95865432853846,30.323077715384617,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:52.458080128,1.7393077703846154,-1.4630769857692305,-9.946996616076923,-0.4274326173076923,0.1289483818253846,-0.4668013038026922,-0.130371151842923,-0.0888249998815384,0.2140134603020769,,,,,,,,-19.673438390000005,-10.601562896333334,30.773438611666663,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:52.708080128,1.4226750631666667,-1.4379250704999995,-9.8815879025,-0.473733161875,-0.0004674155533333,-0.4774398338758333,-0.0605802074196666,-0.1529343755416666,0.2668874996249999,,,,,,,,-19.404808483076923,-10.12067354546154,31.41779019230769,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:52.958080128,1.4521269889230768,-1.1320038895923077,-10.201212003076924,-0.1130193064330769,0.2194005371284615,-0.5652869217769231,-0.0677557681116923,-0.0739221140192307,-0.0517211534830769,52.32411,4.80113,1.120394286,12.48407269,209.7599945,4.0,26.39999962,-19.010938166666666,-11.39687545925,30.745313485833336,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:53.208080128,1.602761617153846,-1.230923134546154,-10.405154228923076,0.216027999390923,-0.006210307443,-0.8361943788307692,-0.0241894240934615,0.0073615384915384,-0.1648413467983077,,,,,,,,-18.36490454846154,-11.22403900253846,31.12644356923077,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:53.458080128,1.4440000654166667,-1.4570875566666668,-9.72633775025,0.0296684171391666,-0.2802009166366667,-0.0912881664291666,0.06735208289,-0.0102781250209416,0.10146353999,,,,,,,,-19.554688454166666,-10.339062888583332,31.95937617583333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:53.708080128,1.515000068153846,-1.530323157,-10.197231292076925,0.0785782317814615,-0.2678869238337693,-0.5330710824746153,0.0334759605336153,0.0089480768027692,0.1572153827300769,,,,,,,,-20.963942747692307,-10.37451956746154,31.18413602461538,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:53.958080128,2.0574808487692304,-1.5124500713846154,-10.146935095846151,0.5419576145230768,-0.0975619203423076,-0.6225320742384616,-0.0353480765511538,0.1613086530753846,0.2575269243999999,52.32402667,4.800981667,0.6201936016,12.86239338,213.5899963,3.799999952,22.79999924,-22.735938230833337,-9.50625046025,29.59843858083333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:54.208080128,2.154842395076923,-1.7600770180769234,-9.947758087615384,0.4284917743753845,-0.3053308470587538,-0.4515156930642309,0.0633346154723076,0.0923894228253846,-0.1108038447616153,,,,,,,,-21.387981413846155,-9.077884967384616,29.32788585,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:54.458080128,2.064575076166667,-2.1745875875,-9.982275328166669,0.1598430828366666,-0.5928966651333333,-0.5576176608833333,0.1370072923583333,0.0273739585341666,0.0451802082024999,,,,,,,,-22.645313420833336,-7.728125254250002,28.179688451666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:54.708080128,2.3579309076153843,-2.2091539639999995,-10.338762062615384,0.3804593822792307,-0.3856068425169231,-0.9763694434046154,0.1175942294984615,0.005299038646923,-0.1000894242956153,,,,,,,,-22.590866234615383,-8.52115396346154,30.287020022307686,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:54.958080128,2.8573847733846156,-1.836080839992308,-10.520689010076923,0.8156735347076924,-0.0890943860769231,,-0.1219730758446153,0.1013057676053846,0.0026548090738461,52.32393167,4.800851667,0.7199871179,13.05747318,216.4600067,3.799999952,23.20000076,-23.698438485833332,-9.704687873083332,28.56718874,,False,False,False,False,False,True,False,False,False,False,False,False
2025-06-06 17:02:55.208080128,2.968925178083333,-1.8375875950083336,-9.892338037166668,0.5875756641583333,0.140537918855,-0.4230466618221666,0.0062791663989999,0.1203124995033333,-0.1419343762174999,,,,,,,,-23.408654578461544,-10.028365831076922,28.377404871538463,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:55.458080128,2.600319367153846,-2.1012924083846154,-9.43501208376923,0.0182909987710769,-0.3033085390923076,-0.0663074615077692,0.07474711509,-0.0022951922601538,-0.00635673006,,,,,,,,-23.735938389166662,-8.939062913083335,29.00312598416667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:55.708080128,2.6741770414615385,-2.3196346944615382,-9.639092738692309,0.0542278461058461,-0.3898724649923076,-0.3960263069953846,0.0666028842961538,-0.0168278844164615,0.0893961552999999,,,,,,,,-23.97836626384615,-8.766346564153846,28.30673173615385,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:55.958080128,3.0421626368333334,-2.391512612416667,-9.481088002583332,0.3862886640116666,-0.2875740819808333,-0.3372379963575,0.0704343762941666,0.0672260411158333,-0.0424416659641666,52.32381333,4.800721667,0.9197481278,14.3592062,212.8699951,3.799999952,23.5,-24.873438516666667,-8.731250365166666,27.62812614416667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:56.208080128,3.451084778846154,-2.3429193497692307,-9.402842815076925,0.6267337615769232,-0.0814876143661538,-0.1954113084604615,0.0498807692476923,0.1547826912369231,-0.1682259589461538,,,,,,,,-24.591347328461534,-8.29471188323077,27.06057812615385,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:02:56.458080128,3.3423809270769236,-2.378146226461538,-9.574073497615386,0.2762969245276923,-0.1364292297553846,-0.5718669145953846,0.0136548072606923,0.0120788464453846,-0.0299326921774076,,,,,,,,-24.7593763675,-8.600000460833334,27.770313579999996,,False,False,False,False,False,False,False,False,False,False,False,False
